fecha,entidad,municipio,enfrentamientos,mil_mu,civ_mu,vic_mu,mil_her,civ_her,vic_her,civ_det,year,month,day
20-Oct-10,TAMAULIPAS,NUEVO LAREDO,1,0,5,0,3,0,0,0,2010,10,20
20-Oct-10,GUERRERO,TELOLOAPAN,1,0,1,0,0,0,0,0,2010,10,20
20-Oct-10,SINALOA,EL FUERTE,1,0,0,0,0,0,0,0,2010,10,20
21-Oct-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,10,21
21-Oct-10,DURANGO,GUANACEVI,1,0,3,0,0,1,0,4,2010,10,21
21-Oct-10,NUEVO LEON,MONTERREY,1,1,0,0,4,0,0,1,2010,10,21
21-Oct-10,SINALOA,CULIACAN,1,0,0,0,0,0,0,0,2010,10,21
22-Oct-10,TAMAULIPAS,REYNOSA,1,0,3,0,0,0,0,0,2010,10,22
22-Oct-10,VERACRUZ,COATZACOALCOS,1,0,0,0,0,1,0,3,2010,10,22
22-Oct-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,10,22
23-Oct-10,CHIAPAS,MARQUES DE COMILLAS,1,0,0,0,0,1,0,1,2010,10,23
23-Oct-10,TAMAULIPAS,MATAMOROS,1,0,0,0,0,2,0,2,2010,10,23
24-Oct-10,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,0,0,0,0,0,0,6,2010,10,24
24-Oct-10,SINALOA,NAVOLATO,1,0,0,0,0,0,0,0,2010,10,24
25-Oct-10,CHIHUAHUA,CHIHUAHUA,1,0,4,0,0,0,0,1,2010,10,25
25-Oct-10,SINALOA,LOS MOCHIS,1,0,0,0,0,0,0,3,2010,10,25
26-Oct-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2010,10,26
26-Oct-10,GUERRERO,ZAPOTITLAN TABLAS,1,0,1,0,0,0,0,0,2010,10,26
26-Oct-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,1,0,1,2010,10,26
26-Oct-10,SINALOA,AHOME,1,0,1,0,0,0,0,2,2010,10,26
27-Oct-10,GUERRERO,ZIRANDARO DE LOS CHAVEZ,1,0,1,0,0,0,0,0,2010,10,27
27-Oct-10,NUEVO LEON,SANTIAGO ,1,0,1,0,0,0,0,0,2010,10,27
28-Oct-10,TAMAULIPAS,CD. VICTORIA,1,0,1,0,0,0,0,5,2010,10,28
28-Oct-10,NAYARIT,XALISCO,1,0,1,0,0,0,0,0,2010,10,28
28-Oct-10,DURANGO,POANAS,1,0,2,0,0,0,0,0,2010,10,28
28-Oct-10,NUEVO LEON,GARCÍA,1,0,1,0,0,0,0,2,2010,10,28
29-Oct-10,TAMAULIPAS,SAN FERNANDO,1,0,3,0,2,0,0,0,2010,10,29
29-Oct-10,BAJA CALIFORNIA,TIJUANA,1,0,1,0,0,0,0,2,2010,10,29
30-Oct-10,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,2,0,0,0,0,0,2010,10,30
30-Oct-10,NUEVO LEON,JUÁREZ,1,0,1,0,0,0,0,0,2010,10,30
30-Oct-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2010,10,30
31-Oct-10,TAMAULIPAS,VALLE HERMOSO,1,0,4,0,0,0,0,0,2010,10,31
31-Oct-10,COAHUILA,TORREON,1,0,0,0,1,0,0,0,2010,10,31
1-Nov-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,11,1
1-Nov-10,NUEVO LEON,GUADALUPE,1,0,2,0,0,0,0,0,2010,11,1
1-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,3,2010,11,1
2-Nov-10,ZACATECAS,ZACATECAS,1,0,0,0,0,0,0,0,2010,11,2
2-Nov-10,SINALOA,EL FUERTE,1,0,1,0,0,0,0,0,2010,11,2
2-Nov-10,DURANGO,POANAS,1,0,4,0,0,0,0,0,2010,11,2
2-Nov-10,NUEVO LEON,ALLENDE,1,0,2,0,5,0,0,0,2010,11,2
3-Nov-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2010,11,3
4-Nov-10,SINALOA,SINALOA DE LEYVA,1,0,0,0,0,0,0,0,2010,11,4
5-Nov-10,COAHUILA,SALTILLO,1,0,1,0,0,0,0,6,2010,11,5
5-Nov-10,TAMAULIPAS,MATAMOROS,1,1,0,0,2,0,0,0,2010,11,5
5-Nov-10,OAXACA,SAN FCO. OZOLOTEPEC,1,0,0,0,1,0,0,0,2010,11,5
5-Nov-10,GUERRERO,QUECHULTENANGO,1,0,0,0,0,0,0,0,2010,11,5
6-Nov-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2010,11,6
6-Nov-10,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,0,0,0,0,0,0,2010,11,6
6-Nov-10,NUEVO LEON,GUADALUPE,1,0,0,0,0,0,0,0,2010,11,6
6-Nov-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2010,11,6
6-Nov-10,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,0,2010,11,6
7-Nov-10,SAN LUIS POTOSI,VILLA DE ZARAGOZA,1,0,2,0,0,0,0,1,2010,11,7
8-Nov-10,COAHUILA,TORREON,1,0,0,0,3,0,0,0,2010,11,8
8-Nov-10,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,3,2010,11,8
9-Nov-10,CHIHUAHUA,CHIHUAHUA,1,0,0,0,0,0,0,2,2010,11,9
9-Nov-10,TAMAULIPAS,MATAMOROS,1,0,1,0,0,0,0,0,2010,11,9
10-Nov-10,COAHUILA,SALTILLO,1,0,2,0,0,0,0,0,2010,11,10
10-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2010,11,10
10-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,0,2010,11,10
10-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2010,11,10
11-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2010,11,11
11-Nov-10,VERACRUZ,POZA RICA,1,0,1,0,0,0,0,0,2010,11,11
11-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,0,2010,11,11
12-Nov-10,NUEVO LEON,MONTERREY,1,0,1,0,0,1,0,1,2010,11,12
12-Nov-10,MICHOACAN,ZAMORA,1,0,0,0,0,0,0,0,2010,11,12
12-Nov-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,4,2010,11,12
13-Nov-10,NUEVO LEON,LOS RAMONES,1,0,0,0,0,0,0,0,2010,11,13
13-Nov-10,TAMAULIPAS,CD. MIER,1,0,4,0,0,0,0,0,2010,11,13
13-Nov-10,TAMAULIPAS,CD. MIER,1,4,0,0,9,0,0,0,2010,11,13
15-Nov-10,NUEVO LEON,GRAL. TERÁN,1,0,1,0,0,0,0,0,2010,11,15
15-Nov-10,DURANGO,GOMEZ PALACIO,1,0,0,0,0,0,0,1,2010,11,15
16-Nov-10,MICHOACAN,GABRIEL ZAMORA,1,0,0,0,0,1,0,0,2010,11,16
17-Nov-10,TAMAULIPAS,VILLAGRAN,1,0,2,0,0,0,0,0,2010,11,17
17-Nov-10,TAMAULIPAS,MIGUEL ALEMAN,1,0,3,0,0,0,0,0,2010,11,17
17-Nov-10,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,11,0,0,0,0,2,2010,11,17
18-Nov-10,TAMAULIPAS,TAMPICO,1,0,0,0,0,0,0,5,2010,11,18
18-Nov-10,TABASCO,TACOTALPA,1,0,1,0,0,0,0,0,2010,11,18
18-Nov-10,TABASCO,TACOTALPA,1,0,1,0,0,1,0,4,2010,11,18
19-Nov-10,NUEVO LEON,SANTA CATARINA,1,0,1,0,0,1,0,0,2010,11,19
19-Nov-10,TAMAULIPAS,ALTAMIRA,1,0,0,0,0,0,0,0,2010,11,19
19-Nov-10,DURANGO,TALYOTITA,1,0,0,0,1,0,0,0,2010,11,19
20-Nov-10,NUEVO LEON,MONTERREY,1,0,3,0,0,0,0,0,2010,11,20
20-Nov-10,TAMAULIPAS,ALTAMIRA,1,0,0,0,0,0,0,0,2010,11,20
21-Nov-10,DURANGO,DURANGO,1,0,0,0,0,0,0,2,2010,11,21
21-Nov-10,NAYARIT,TEPIC,1,0,5,0,2,0,0,1,2010,11,21
23-Nov-10,TAMAULIPAS,CD. MIER,1,0,0,0,0,2,0,6,2010,11,23
24-Nov-10,TAMAULIPAS,REYNOSA,1,0,2,0,0,0,0,0,2010,11,24
24-Nov-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,11,24
24-Nov-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,11,24
25-Nov-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,13,2010,11,25
25-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,2,0,0,0,0,0,2010,11,25
26-Nov-10,SONORA,NOGALES,1,0,0,0,0,0,0,0,2010,11,26
27-Nov-10,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2010,11,27
27-Nov-10,MORELOS,JIUTEPEC,1,0,0,0,0,0,0,8,2010,11,27
27-Nov-10,TAMAULIPAS,REYNOSA,1,0,1,0,0,1,0,2,2010,11,27
28-Nov-10,NUEVO LEON,MONTERREY,1,0,1,0,0,0,0,0,2010,11,28
28-Nov-10,CHIHUAHUA,CD. GUERRERO,1,0,0,0,2,0,0,0,2010,11,28
28-Nov-10,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2010,11,28
28-Nov-10,SINALOA,CHOIX,1,0,0,0,0,0,0,0,2010,11,28
28-Nov-10,GUERRERO,CUTZAMALA DE PINZON,1,0,0,0,0,0,0,0,2010,11,28
29-Nov-10,NUEVO LEON,ESCOBEDO,1,0,0,0,0,0,0,0,2010,11,29
1-Dec-10,MICHOACAN,ZITACUARO,1,0,0,0,0,0,0,0,2010,12,1
3-Dec-10,NUEVO LEON,GRAL. BRAVO,1,0,0,0,0,0,0,0,2010,12,3
3-Dec-10,COAHUILA,TORREON,1,0,0,0,0,0,0,0,2010,12,3
4-Dec-10,TAMAULIPAS,CD. VICTORIA,1,0,1,0,0,0,0,0,2010,12,4
4-Dec-10,SINALOA,TRES GOTAS,1,0,0,0,0,0,0,2,2010,12,4
5-Dec-10,SINALOA,CULIACAN,1,0,0,0,0,0,0,0,2010,12,5
6-Dec-10,TAMAULIPAS,GUSTAVO DÍAZ ORDAZ,1,0,6,0,0,0,0,0,2010,12,6
6-Dec-10,NUEVO LEON,MONTERREY,1,0,0,0,1,0,0,0,2010,12,6
7-Dec-10,TAMAULIPAS,GONZALEZ,1,0,1,0,0,1,0,0,2010,12,7
7-Dec-10,ZACATECAS,RIO GRANDE,1,0,0,0,0,0,0,0,2010,12,7
7-Dec-10,GUERRERO,TRES PALOS,1,0,1,0,0,1,0,3,2010,12,7
8-Dec-10,MORELOS,JIUTEPEC,1,0,0,0,0,0,0,3,2010,12,8
9-Dec-10,MICHOACAN,PAZTCUARO,1,0,0,0,0,0,0,0,2010,12,9
9-Dec-10,MICHOACAN,PAZTCUARO,1,0,0,0,0,0,0,0,2010,12,9
9-Dec-10,JALISCO,TECALITLAN,1,0,0,0,0,0,0,0,2010,12,9
10-Dec-10,NUEVO LEON,SALINAS VICTORIA,1,0,0,0,0,0,0,0,2010,12,10
11-Dec-10,GUERRERO,SAN MIGUEL TOTOLAPAN,1,0,0,0,0,0,0,0,2010,12,11
12-Dec-10,CHIHUAHUA,DELICIAS,1,0,1,0,0,1,0,1,2010,12,12
13-Dec-10,VERACRUZ,TEMPOAL DE SANCHEZ,1,0,2,0,0,0,0,0,2010,12,13
14-Dec-10,DURANGO,DURANGO,1,0,0,0,0,1,0,1,2010,12,14
15-Dec-10,ZACATECAS,JEREZ,1,0,1,0,0,1,0,1,2010,12,15
15-Dec-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2010,12,15
15-Dec-10,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2010,12,15
15-Dec-10,TABASCO,COMALCALCO,1,0,0,0,0,0,0,1,2010,12,15
16-Dec-10,VERACRUZ,TEMPOAL DE SANCHEZ,1,0,4,0,4,0,0,0,2010,12,16
16-Dec-10,MICHOACAN,TOCUMBO,1,0,3,0,1,0,0,0,2010,12,16
16-Dec-10,SAN LUIS POTOSI,AQUISMON,1,0,0,0,0,1,0,0,2010,12,16
17-Dec-10,NUEVO LEON,SABINAS HIDALGO,1,0,3,0,0,0,0,0,2010,12,17
18-Dec-10,NUEVO LEON,MONTERREY,1,0,0,0,0,2,0,4,2010,12,18
18-Dec-10,TAMAULIPAS,VALLE HERMOSO,1,0,4,0,3,0,0,5,2010,12,18
18-Dec-10,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,0,0,15,2010,12,18
20-Dec-10,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2010,12,20
20-Dec-10,NAYARIT,ROSAMORADA,1,0,3,0,1,0,0,0,2010,12,20
20-Dec-10,GUERRERO,ACAPULCO,1,0,0,0,0,0,0,0,2010,12,20
21-Dec-10,TAMAULIPAS,GONZALEZ,1,0,0,0,0,0,0,0,2010,12,21
23-Dec-10,MICHOACAN,LA PIEDAD,1,0,2,0,0,0,0,0,2010,12,23
23-Dec-10,TAMAULIPAS,CD. VICTORIA,1,0,0,0,0,0,0,0,2010,12,23
24-Dec-10,MICHOACAN,APATZINGAN,1,0,0,0,0,0,0,0,2010,12,24
24-Dec-10,AGUASCALIENTES,COSIO,1,0,0,0,0,1,0,1,2010,12,24
24-Dec-10,DURANGO,CANATLAN,1,0,0,0,0,0,0,1,2010,12,24
25-Dec-10,TAMAULIPAS,EL LIMON,1,0,0,0,0,0,0,1,2010,12,25
27-Dec-10,TAMAULIPAS,NUEVO LAREDO,1,0,5,0,0,0,0,0,2010,12,27
29-Dec-10,TAMAULIPAS,GONZALEZ,1,0,1,0,0,0,0,0,2010,12,29
31-Dec-10,NUEVO LEON,DR. COSS,1,0,0,0,0,0,0,1,2010,12,31
1-Jan-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2011,1,1
3-Jan-11,MICHOACAN,APATZINGAN,1,0,3,0,0,0,0,0,2011,1,3
3-Jan-11,COAHUILA,SALTILLO,1,0,0,0,0,1,0,3,2011,1,3
4-Jan-11,VERACRUZ,COSAMALOAPAN,1,0,1,0,0,0,0,5,2011,1,4
4-Jan-11,TAMAULIPAS,ALTAMIRA,1,0,2,0,1,0,0,0,2011,1,4
4-Jan-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2011,1,4
5-Jan-11,NUEVO LEON,LOS RAMONES,1,0,0,0,0,0,0,1,2011,1,5
6-Jan-11,NUEVO LEON,GRAL. ZUAZUA,1,0,2,0,1,0,0,0,2011,1,6
7-Jan-11,NUEVO LEON,GARCÍA,1,0,0,0,0,0,0,4,2011,1,7
7-Jan-11,SAN LUIS POTOSI,RIO VERDE,1,0,0,0,0,0,0,18,2011,1,7
7-Jan-11,TAMAULIPAS,MATAMOROS,1,0,1,0,0,0,0,0,2011,1,7
7-Jan-11,SINALOA,CULIACAN,1,0,0,0,0,0,0,1,2011,1,7
9-Jan-11,SONORA,NOGALES,1,0,0,0,0,0,0,2,2011,1,9
10-Jan-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2011,1,10
10-Jan-11,SONORA,NOGALES,1,0,0,0,0,0,0,3,2011,1,10
11-Jan-11,ZACATECAS,GUADALUPE ,1,0,0,0,1,0,0,0,2011,1,11
11-Jan-11,COAHUILA,TORREON,1,0,1,0,0,0,0,0,2011,1,11
11-Jan-11,COAHUILA,TORREON,1,0,0,0,0,0,0,0,2011,1,11
12-Jan-11,TAMAULIPAS,SAN FERNANDO,1,1,0,0,3,0,0,0,2011,1,12
12-Jan-11,OAXACA,SAN ANDRES LOVENE,1,0,0,0,0,0,0,0,2011,1,12
13-Jan-11,NUEVO LEON,GUADALUPE,1,0,1,0,0,0,0,0,2011,1,13
13-Jan-11,NUEVO LEON,ESCOBEDO,1,0,3,0,0,0,0,0,2011,1,13
13-Jan-11,VERACRUZ,XALAPA,1,2,12,0,0,0,0,0,2011,1,13
14-Jan-11,GUERRERO,ALTAMIRANO,1,0,2,0,2,1,0,0,2011,1,14
15-Jan-11,SAN LUIS POTOSI,CEDRAL,1,0,1,0,1,2,0,0,2011,1,15
15-Jan-11,NUEVO LEON,CHINA,1,0,1,0,0,0,0,5,2011,1,15
16-Jan-11,TAMAULIPAS,REYNOSA,1,0,1,0,0,0,0,0,2011,1,16
16-Jan-11,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,0,3,0,1,0,0,0,2011,1,16
16-Jan-11,VERACRUZ,NARANJOS,1,0,2,0,1,0,0,0,2011,1,16
16-Jan-11,VERACRUZ,CARDEL,1,0,0,0,0,0,0,6,2011,1,16
16-Jan-11,TAMAULIPAS,CD. VICTORIA,1,0,0,0,0,0,0,2,2011,1,16
17-Jan-11,GUERRERO,COYUCA DE CATALAN,1,0,4,0,0,0,0,0,2011,1,17
17-Jan-11,TAMAULIPAS,VALLE HERMOSO,1,0,3,0,0,0,0,0,2011,1,17
17-Jan-11,NUEVO LEON,MONTERREY,1,0,5,0,0,0,0,0,2011,1,17
18-Jan-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,8,2011,1,18
18-Jan-11,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,1,0,0,0,0,1,2011,1,18
18-Jan-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,4,0,0,0,0,0,2011,1,18
19-Jan-11,TAMAULIPAS,MATAMOROS,1,0,0,0,0,0,0,0,2011,1,19
19-Jan-11,NUEVO LEON,GUADALUPE,1,0,4,0,0,0,0,0,2011,1,19
19-Jan-11,VERACRUZ,POZA RICA,1,0,1,0,0,0,0,2,2011,1,19
19-Jan-11,BAJA CALIFORNIA,PLAYAS DE ROSARITO,1,0,1,0,0,0,0,12,2011,1,19
20-Jan-11,ZACATECAS,VALPARAISO,1,0,3,0,0,0,0,0,2011,1,20
20-Jan-11,TAMAULIPAS,REYNOSA,1,0,0,0,1,0,0,0,2011,1,20
21-Jan-11,SAN LUIS POTOSI,MATEHUALA,1,0,0,0,4,0,0,0,2011,1,21
21-Jan-11,SAN LUIS POTOSI,VILLA ARISTA,1,0,6,0,0,1,0,2,2011,1,21
21-Jan-11,MICHOACAN,ZAMORA,1,0,0,0,0,2,0,5,2011,1,21
21-Jan-11,TAMAULIPAS,VALLE HERMOSO,1,0,10,0,0,0,0,0,2011,1,21
21-Jan-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,0,0,0,0,0,1,2011,1,21
21-Jan-11,NAYARIT,TEPIC,1,0,1,0,0,0,0,1,2011,1,21
21-Jan-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2011,1,21
22-Jan-11,NUEVO LEON,MONTERREY,1,0,1,0,2,0,0,0,2011,1,22
22-Jan-11,TAMAULIPAS,MATAMOROS,1,0,0,0,1,0,0,0,2011,1,22
22-Jan-11,COAHUILA,TORREON,1,0,4,0,0,0,0,0,2011,1,22
22-Jan-11,GUERRERO,ACAPULCO,1,0,0,0,0,0,0,2,2011,1,22
22-Jan-11,NUEVO LEON,ALLENDE,1,0,2,0,0,0,0,0,2011,1,22
22-Jan-11,GUERRERO,TECPAN DE GALEANA,1,0,1,0,0,1,0,3,2011,1,22
23-Jan-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,0,2011,1,23
24-Jan-11,GUERRERO,ZIHUATANEJO DE JOSE AZUETA,1,0,3,0,0,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,2,2011,1,24
24-Jan-11,SINALOA,LOS MOCHIS,1,0,1,0,2,0,0,2,2011,1,24
24-Jan-11,TAMAULIPAS,GUSTAVO DÍAZ ORDAZ,1,1,4,0,1,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,CADEREYTA DE JIMENEZ,1,0,1,0,0,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,GRAL. TERÁN,1,0,2,0,0,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,ESCOBEDO,1,0,3,0,0,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,GARCÍA,1,0,1,0,0,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,ESCOBEDO,1,0,0,0,0,0,0,0,2011,1,24
24-Jan-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,0,2011,1,24
24-Jan-11,DURANGO,LERDO,1,0,0,0,0,0,0,0,2011,1,24
25-Jan-11,MICHOACAN,TANCITARO,1,0,1,0,0,0,0,0,2011,1,25
25-Jan-11,VERACRUZ,VERACRUZ,1,0,0,0,0,0,0,2,2011,1,25
25-Jan-11,ZACATECAS,TABASCO,1,0,0,0,0,0,0,1,2011,1,25
26-Jan-11,ZACATECAS,LOS SAUCES,1,0,0,0,2,0,0,0,2011,1,26
26-Jan-11,ZACATECAS,JALPA,1,0,0,0,0,0,0,0,2011,1,26
26-Jan-11,TAMAULIPAS,SAN FERNANDO,1,0,0,0,0,0,0,0,2011,1,26
26-Jan-11,TAMAULIPAS,SAN FERNANDO,1,0,0,0,0,0,0,0,2011,1,26
28-Jan-11,NAYARIT,XALISCO,1,0,4,0,0,0,0,0,2011,1,28
28-Jan-11,TAMAULIPAS,VILLA DE CASAS,1,0,4,0,0,0,0,0,2011,1,28
28-Jan-11,NUEVO LEON,SANTA CATARINA,1,0,5,0,1,0,0,0,2011,1,28
28-Jan-11,SONORA,SARIC,1,0,0,0,0,0,0,2,2011,1,28
30-Jan-11,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,1,0,0,1,0,1,2011,1,30
30-Jan-11,TAMAULIPAS,CD. MIER,1,0,3,0,0,0,0,0,2011,1,30
30-Jan-11,TAMAULIPAS,VALLE HERMOSO,1,0,0,0,0,0,0,0,2011,1,30
30-Jan-11,TAMAULIPAS,RIO BRAVO,1,0,3,0,0,0,0,0,2011,1,30
30-Jan-11,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,0,0,0,1,0,0,0,2011,1,30
30-Jan-11,VERACRUZ,CD. CUAUHTEMOC,1,0,0,0,0,0,0,0,2011,1,30
31-Jan-11,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,3,2011,1,31
31-Jan-11,TAMAULIPAS,TAMPICO,1,0,2,0,0,0,0,0,2011,1,31
1-Feb-11,TAMAULIPAS,CD. VICTORIA,1,0,3,0,0,0,0,0,2011,2,1
1-Feb-11,NUEVO LEON,SANTA CATARINA,1,0,3,0,0,0,0,1,2011,2,1
1-Feb-11,TAMAULIPAS,SAN FERNANDO,1,0,0,0,0,0,0,0,2011,2,1
2-Feb-11,TAMAULIPAS,NUEVA CIUDAD GUERRERO,1,0,2,0,0,1,0,5,2011,2,2
2-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,1,0,1,2011,2,2
2-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,3,0,0,0,2011,2,2
4-Feb-11,TAMAULIPAS,VALLE HERMOSO,1,0,1,0,0,0,0,0,2011,2,4
4-Feb-11,TAMAULIPAS,VALLE HERMOSO,1,0,5,0,0,0,0,0,2011,2,4
4-Feb-11,NUEVO LEON,SABINAS HIDALGO,1,0,2,0,1,0,0,3,2011,2,4
4-Feb-11,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,0,0,0,0,0,0,1,2011,2,4
4-Feb-11,TAMAULIPAS,VALLE HERMOSO,1,0,6,0,0,0,0,0,2011,2,4
4-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,1,0,0,0,0,1,2011,2,4
5-Feb-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,2,5
7-Feb-11,VERACRUZ,VERACRUZ,1,0,2,0,4,0,0,0,2011,2,7
7-Feb-11,NUEVO LEON,CERRALVO,1,0,0,0,0,1,0,3,2011,2,7
7-Feb-11,ZACATECAS,JUCHIPILA,1,0,0,0,0,0,0,13,2011,2,7
8-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,4,0,0,0,0,0,2011,2,8
8-Feb-11,TAMAULIPAS,CD. MIER,1,0,1,0,0,0,0,0,2011,2,8
8-Feb-11,TAMAULIPAS,MATAMOROS,1,0,2,0,0,0,0,0,2011,2,8
8-Feb-11,NUEVO LEON,JUÁREZ,1,0,2,0,0,0,0,0,2011,2,8
8-Feb-11,NUEVO LEON,SABINAS HIDALGO,1,0,0,0,0,0,0,0,2011,2,8
8-Feb-11,TAMAULIPAS,MIGUEL ALEMAN,1,0,3,0,0,0,0,0,2011,2,8
8-Feb-11,NAYARIT,TEPIC,1,0,2,0,0,0,0,0,2011,2,8
8-Feb-11,NUEVO LEON,GRAL. TERÁN,1,0,3,0,0,0,0,0,2011,2,8
8-Feb-11,CHIHUAHUA,URIQUE,1,0,0,0,0,0,0,0,2011,2,8
8-Feb-11,TAMAULIPAS,RIO BRAVO,1,0,0,0,0,0,0,0,2011,2,8
8-Feb-11,GUERRERO,TLACOACHISTLAHUACA,1,0,0,0,0,0,0,0,2011,2,8
9-Feb-11,ZACATECAS,TABASCO,1,1,8,0,7,0,0,0,2011,2,9
10-Feb-11,SAN LUIS POTOSI,SAN LUIS POTOSÍ,1,0,3,0,0,1,0,1,2011,2,10
10-Feb-11,MORELOS,JIUTEPEC,1,0,0,0,0,0,0,3,2011,2,10
10-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2011,2,10
10-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2011,2,10
12-Feb-11,NUEVO LEON,SAN NICOLAS DE LOS GARZA GARCÍA,1,0,7,0,1,0,0,0,2011,2,12
12-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,3,0,0,0,0,0,2011,2,12
14-Feb-11,VERACRUZ,TIERRA BLANCA,1,0,1,0,0,0,0,3,2011,2,14
14-Feb-11,TAMAULIPAS,REYNOSA,1,0,0,0,0,0,0,1,2011,2,14
14-Feb-11,GUERRERO,SAN MIGUEL TOTOLAPAN,1,0,1,0,1,0,0,0,2011,2,14
15-Feb-11,GUERRERO,SAN MIGUEL TOTOLAPAN,1,0,1,0,0,0,0,0,2011,2,15
16-Feb-11,NUEVO LEON,GUADALUPE,1,0,4,0,0,0,0,0,2011,2,16
16-Feb-11,NUEVO LEON,MONTERREY,1,0,0,0,0,0,0,3,2011,2,16
16-Feb-11,MICHOACAN,ZITACUARO,1,0,1,0,0,1,0,2,2011,2,16
16-Feb-11,MICHOACAN,ZITACUARO,1,0,0,0,0,0,0,0,2011,2,16
18-Feb-11,NUEVO LEON,GUADALUPE,1,0,5,0,0,0,0,0,2011,2,18
18-Feb-11,NUEVO LEON,JUÁREZ,1,0,3,0,0,0,0,0,2011,2,18
18-Feb-11,TAMAULIPAS,TAMPICO,1,0,1,0,0,0,0,0,2011,2,18
18-Feb-11,GUERRERO,IGUALA,1,0,0,0,0,0,0,0,2011,2,18
18-Feb-11,SONORA,SARIC,1,0,0,0,1,0,0,0,2011,2,18
20-Feb-11,GUERRERO,TECPAN DE GALEANA,1,0,0,0,0,0,0,0,2011,2,20
21-Feb-11,GUERRERO,PUNGARABATO,1,0,3,0,0,0,0,0,2011,2,21
21-Feb-11,TAMAULIPAS,CD. MIER,1,0,0,0,0,0,0,0,2011,2,21
21-Feb-11,TAMAULIPAS,NUEVO LAREDO,1,0,0,0,0,0,0,0,2011,2,21
